,ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
684,01-20205780875309-17,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,19,6,37,69,76,50,88,15,34,57,90,23,59,18,68,77,84,42,25,37,87,19,27,99,65,55,86,66,39,23,2020_02,2020,2,True,False,False,50.0,7.5,0.85,13.95,82
685,01-20205780875787-9,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,41,8,22,59,65,38,66,49,86,93,22,59,88,29,19,23,8,2,73,20,2,15,24,46,44,76,27,70,40,88,2020_02,2020,2,True,True,False,600.0,-147.0,1.25,13.96,19
686,01-20205780876047-8,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,31,15,15,28,90,81,80,93,9,19,40,54,18,8,71,69,51,77,2,73,14,40,14,76,60,76,65,51,43,15,2020_02,2020,2,True,False,False,190.0,15.6,0.92,13.95,76
687,01-20205719875601-29,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,30,18,49,45,36,61,19,83,96,66,23,13,44,36,43,13,94,78,28,87,24,22,28,14,67,95,88,58,84,57,2020_02,2020,2,True,False,False,30.0,21.7,0.28,13.95,30
688,01-20205719875672-77,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,35,19,73,79,87,36,86,99,81,67,96,11,99,66,58,93,47,7,56,37,76,54,16,59,55,41,23,53,8,7,2020_02,2020,2,True,False,False,95.0,47.9,0.5,13.95,66
689,01-20205780876644-97,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,26,21,61,99,67,39,64,87,33,56,35,34,9,21,42,73,70,21,26,74,61,23,49,74,53,95,91,4,39,98,2020_02,2020,2,True,False,True,100.0,15.9,0.84,13.95,36
690,01-20205780875357 -60,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,76,25,5,33,37,92,70,32,27,53,14,31,99,48,81,4,60,72,85,95,34,67,27,62,84,77,28,1,3,51,2020_02,2020,2,True,False,False,1070.0,112.3,0.9,13.95,87
691,01-20205706778856-75,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,1,1,50,48,94,61,81,31,15,7,39,68,45,36,4,12,52,6,58,92,3,32,59,38,34,70,44,99,36,3,2020_02,2020,2,False,False,False,0.0,0.0,,,71
692,01-20205771569368-59,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,16,3,66,27,88,37,56,99,86,36,43,82,81,92,71,93,18,17,1,13,72,30,30,31,17,66,81,14,43,56,2020_02,2020,2,False,False,False,0.0,0.0,,,96
693,01-20205771568423-20,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,4,4,6,33,20,23,84,88,31,73,95,72,35,23,95,64,12,80,59,9,40,72,55,56,58,68,23,68,60,22,2020_02,2020,2,False,False,False,0.0,0.0,,,65
694,01-20205797405339-80,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,10,9,66,99,10,69,59,30,4,29,1,42,83,4,48,67,9,61,34,49,89,80,95,49,54,55,23,12,2,48,2020_02,2020,2,False,False,False,0.0,0.0,,,83
695,01-20205759968240-4,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,13,11,71,5,27,5,65,87,31,28,12,90,15,13,57,49,97,81,66,36,41,99,55,85,76,98,64,37,96,15,2020_02,2020,2,False,False,True,0.0,0.0,,,88
696,01-20205740741043-77,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,7,13,41,63,70,71,33,42,23,38,59,56,15,18,45,50,34,77,67,33,95,8,37,27,24,2,65,30,77,49,2020_02,2020,2,False,False,False,0.0,0.0,,,90
697,01-20205700451206-8,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,42,16,81,83,67,53,65,14,50,47,66,24,5,34,38,20,28,95,35,89,48,69,24,70,87,64,23,30,5,36,2020_02,2020,2,False,False,False,0.0,0.0,,,80
698,01-20205700451282-96,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,40,17,70,46,77,51,67,20,62,67,5,78,78,35,73,2,1,93,56,32,73,8,15,90,39,86,35,13,74,4,2020_02,2020,2,False,False,False,0.0,0.0,,,34
699,01-20205777436843-5,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,72,20,43,21,73,72,74,73,20,56,30,69,34,33,91,42,25,44,55,79,42,65,45,49,56,53,90,23,81,7,2020_02,2020,2,False,False,False,0.0,0.0,,,87
700,01-20205787055966 - 94,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,87,22,78,77,90,49,79,64,36,96,12,20,87,74,12,26,29,81,26,73,86,40,40,85,88,44,18,98,98,7,2020_02,2020,2,False,False,False,0.0,0.0,,,39
701,01-20205713446434-17,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,70,24,80,88,67,3,35,50,37,30,85,67,44,88,83,86,73,88,84,46,15,76,21,20,24,97,4,55,32,52,2020_02,2020,2,False,False,False,0.0,0.0,,,20
702,01-20205713333820-30,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,27,1,36,8,47,16,31,53,66,16,24,32,97,17,10,30,43,80,42,40,23,86,92,59,93,32,2,20,91,57,2020_02,2020,2,False,False,False,0.0,0.0,,,5
703,01-20205771569440-84,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,41,3,53,46,88,94,5,64,3,85,82,80,77,88,1,82,4,46,23,66,26,59,4,20,70,42,15,48,47,95,2020_02,2020,2,False,False,False,0.0,0.0,,,31
704,01-20205771568427 -80,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,84,4,83,40,65,63,29,90,38,67,94,55,5,54,34,72,43,34,8,40,30,84,19,64,18,40,20,30,86,98,2020_02,2020,2,False,False,False,0.0,0.0,,,90
705,01-20205799531847 -2,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,57,9,99,34,85,83,43,82,66,8,44,86,90,30,74,25,44,90,30,79,42,78,14,39,72,50,95,52,37,32,2020_02,2020,2,False,False,False,0.0,0.0,,,87
706,01-20205780875708-32,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,48,11,42,52,42,4,94,1,46,55,25,29,65,77,91,17,18,75,6,36,36,82,82,7,78,76,81,21,42,28,2020_02,2020,2,True,False,False,440.0,2.6,0.99,13.95,25
707,01-20205740741037-74,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,66,13,15,65,71,26,39,29,74,62,19,78,95,15,51,58,31,22,82,51,17,9,78,50,27,79,57,18,68,93,2020_02,2020,2,False,False,False,0.0,0.0,,,37
708,01-20205700451287-0,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,6,16,44,65,7,67,71,86,9,56,75,3,1,49,69,7,38,38,95,47,16,86,96,20,38,84,41,25,55,44,2020_02,2020,2,False,False,False,0.0,0.0,,,40
709,01-20205700451295 -38,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,85,17,25,80,72,46,46,60,99,45,52,49,88,23,10,35,88,44,91,80,93,88,12,11,51,75,31,46,1,19,2020_02,2020,2,False,False,False,0.0,0.0,,,57
710,01-20205744409664-83,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,96,20,3,9,1,78,20,80,72,56,67,70,15,51,5,70,76,8,75,48,30,60,60,16,45,5,5,99,80,95,2020_02,2020,2,True,False,False,100.0,24.8,0.75,13.95,81
711,01-20205787055946-87,47571197,CHAPECO,CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,83,22,36,8,87,63,86,54,27,94,72,10,4,27,34,3,59,17,9,74,41,94,38,66,37,50,99,88,18,18,2020_02,2020,2,False,False,False,0.0,0.0,,,82
712,01-20205780876325-9,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,11,24,71,96,64,30,54,72,33,1,49,8,26,33,29,47,61,56,47,48,7,84,49,96,21,26,70,63,23,70,2020_02,2020,2,True,False,False,60.0,5.1,0.91,13.95,19
713,01-20184095173207 -96,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,71,2,85,46,95,41,27,10,96,79,50,55,64,92,64,28,43,30,7,14,9,82,52,35,13,20,77,76,61,89,2018_08,2018,8,False,False,False,0.0,0.0,,,80
714,01-20184143302266-38,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,17,7,24,54,27,35,54,21,86,78,1,75,93,21,12,24,68,10,92,6,76,38,59,43,35,91,58,34,4,31,2018_08,2018,8,False,False,False,0.0,0.0,,,12
715,01-20184160777680-61,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,58,10,16,98,88,77,13,34,56,76,33,31,55,81,64,70,58,40,77,60,26,89,65,49,72,37,40,47,49,46,2018_08,2018,8,False,False,False,0.0,0.0,,,7
716,01-20184164084497-5,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,38,12,3,60,52,82,82,12,99,32,92,78,47,10,91,4,66,53,6,93,33,18,43,71,67,38,89,45,30,56,2018_08,2018,8,False,False,False,0.0,0.0,,,64
717,01-20184162417270-26,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,2,5,27,37,68,45,44,80,59,19,68,5,38,75,37,80,95,12,31,97,39,30,43,76,8,26,86,87,86,35,2018_08,2018,8,True,False,False,180.0,56.7,0.68,13.12,90
718,01-20184162417208-52,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,29,6,5,25,74,36,58,52,74,35,75,34,9,17,55,82,12,91,22,20,45,67,85,88,40,64,33,95,86,50,2018_08,2018,8,True,False,False,30.0,13.3,0.56,13.12,43
719,01-20184162426015-10,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,66,8,87,10,11,48,29,38,73,71,46,92,41,40,40,41,82,86,65,97,76,10,63,51,16,84,77,14,11,12,2018_08,2018,8,True,False,False,600.0,286.2,0.52,13.12,60
720,01-20184121592562-88,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,69,18,60,42,71,91,64,8,93,89,31,37,45,73,48,52,20,26,26,18,68,98,85,6,77,7,69,20,20,79,2018_08,2018,8,True,False,False,30.0,24.0,0.2,13.17,97
721,01-20184121592735-2,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,48,19,24,51,32,89,66,23,18,7,65,97,3,85,80,81,91,75,8,80,19,87,9,21,10,39,48,62,71,92,2018_08,2018,8,True,False,False,45.0,12.5,0.72,13.17,16
722,01-20184126765231-23,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,85,22,78,34,4,83,56,23,26,91,94,34,34,43,94,4,68,43,82,37,86,36,32,97,16,35,75,34,35,50,2018_08,2018,8,True,False,False,235.0,218.2,0.07,13.17,98
723,01-20184161952658-15,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,73,23,4,33,63,8,21,49,29,74,15,60,67,84,27,73,56,88,23,78,53,26,70,33,69,31,5,29,55,91,2018_08,2018,8,True,True,False,40.0,-40.0,1.99,13.07,87
724,01-20184162417304-46,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,12,27,56,66,33,69,3,23,88,24,20,49,61,52,72,94,37,18,21,48,46,69,35,2,1,21,59,50,53,49,2018_08,2018,8,True,False,False,720.0,363.6,0.49,13.12,99
725,01-20184109074726-2,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,44,1,50,38,47,69,87,11,67,64,59,55,47,80,2,53,13,76,42,92,30,81,44,48,16,36,9,85,31,12,2018_08,2018,8,False,False,False,0.0,0.0,,,6
726,01-20184155829300-97,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,92,3,91,28,68,62,46,74,90,64,26,47,27,88,6,95,17,99,33,38,76,9,84,66,85,43,30,9,87,27,2018_08,2018,8,False,False,False,0.0,0.0,,,37
727,01-20184155827207-10,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,91,4,34,86,98,40,97,37,77,80,39,73,38,15,6,70,31,40,67,57,28,95,14,34,58,98,18,76,54,3,2018_08,2018,8,False,False,False,0.0,0.0,,,69
728,01-20184160777671-70,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,13,9,32,19,94,28,37,94,97,99,77,85,48,28,20,31,2,38,64,37,28,39,73,97,50,35,51,92,3,63,2018_08,2018,8,False,False,False,0.0,0.0,,,91
729,01-20184143163141-21,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,38,11,95,32,64,74,41,65,30,83,50,60,9,61,93,19,10,33,44,18,50,69,58,44,86,56,51,15,30,57,2018_08,2018,8,False,False,True,0.0,0.0,,,84
730,01-20184130902350-22,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,67,13,58,8,74,73,94,20,59,64,19,71,64,84,3,17,2,60,99,2,18,53,31,77,68,46,42,22,30,41,2018_08,2018,8,False,False,False,0.0,0.0,,,33
731,01-20184157090767-80,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,7,14,53,42,97,79,12,86,88,61,65,85,43,55,70,30,79,57,78,67,38,31,13,97,84,21,47,43,28,8,2018_08,2018,8,False,False,False,0.0,0.0,,,48
732,01-20184106623983-47,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,45,16,84,48,50,95,82,80,65,81,37,52,75,92,80,44,76,46,49,68,34,71,72,55,4,98,21,99,79,34,2018_08,2018,8,False,False,False,0.0,0.0,,,41
733,01-20184106624036-91,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,50,17,15,96,75,22,51,1,82,76,96,72,98,55,76,18,68,84,90,64,43,13,24,54,38,50,71,89,7,6,2018_08,2018,8,False,False,False,0.0,0.0,,,17
734,01-20184113264378-86,21350656,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-21350656,B-3,TR-TRIFASICO,59,20,56,58,3,40,88,2,67,23,50,1,76,19,80,84,47,90,6,90,1,21,75,8,32,37,41,39,34,95,2018_08,2018,8,False,False,False,0.0,0.0,,,85
735,01-20184113264430-2,28034857,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-28034857,B-3,TR-TRIFASICO,86,21,86,44,48,36,25,34,5,93,65,19,27,20,40,86,70,57,74,28,8,37,68,90,30,45,61,97,48,64,2018_08,2018,8,False,False,False,0.0,0.0,,,58
736,01-20184164197849-92,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,46,24,84,78,5,13,95,35,65,93,45,18,22,10,71,12,67,93,66,6,77,71,73,73,23,61,38,51,40,16,2018_08,2018,8,False,False,False,0.0,0.0,,,5
737,01-20184143186440-61,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,45,25,32,27,93,8,31,74,90,21,89,93,6,80,33,6,90,20,10,41,17,74,46,4,64,20,58,44,99,95,2018_08,2018,8,False,False,False,0.0,0.0,,,24
738,01-20184113211853-30,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,24,26,97,40,12,48,80,92,39,25,66,68,72,82,83,78,18,7,85,78,17,77,19,63,35,24,77,89,72,29,2018_08,2018,8,False,False,False,0.0,0.0,,,73
739,01-20184113064936-79,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,23,1,39,6,7,33,32,85,13,82,80,13,66,22,15,32,56,54,78,19,84,70,80,31,91,83,10,78,47,61,2018_08,2018,8,False,False,False,0.0,0.0,,,48
740,01-20184155829517-89,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,16,3,82,78,36,32,93,53,19,32,24,5,64,28,61,73,45,44,69,36,53,78,98,91,51,15,7,40,46,72,2018_08,2018,8,False,False,False,0.0,0.0,,,97
741,01-20184155827216-1,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,19,4,17,7,1,20,20,91,60,45,15,40,88,66,14,81,55,63,75,2,63,22,37,6,62,29,3,50,73,47,2018_08,2018,8,False,False,False,0.0,0.0,,,95
742,01-20184160777676-94,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,58,9,8,30,21,71,45,3,53,8,12,20,61,74,74,77,40,77,79,26,18,13,19,50,78,28,47,94,25,37,2018_08,2018,8,False,False,False,0.0,0.0,,,97
743,01-20184162476955-87,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,36,11,61,7,42,87,86,70,30,62,43,24,16,44,79,63,71,18,7,11,57,90,99,3,79,16,32,82,73,62,2018_08,2018,8,True,False,False,440.0,12.6,0.97,13.12,29
744,01-20184158622796-86,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,4,13,99,4,50,59,65,12,41,60,69,12,56,60,17,22,10,24,13,17,41,37,35,31,40,92,29,99,49,78,2018_08,2018,8,False,False,False,0.0,0.0,,,82
745,01-20184162478358-79,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,35,14,38,78,79,70,2,29,26,43,31,13,3,41,8,4,52,69,63,21,16,64,54,88,7,80,66,45,25,10,2018_08,2018,8,True,False,False,73.0,0.2,1.0,13.09,20
746,01-20184106624037-54,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,7,16,16,46,69,85,98,21,36,49,94,66,38,72,9,9,88,72,80,1,11,53,17,89,1,1,34,62,87,63,2018_08,2018,8,False,False,False,0.0,0.0,,,2
747,01-20184106624039-80,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,60,17,96,6,88,92,84,18,36,14,83,65,87,93,35,19,82,95,80,33,49,29,73,13,21,77,61,16,74,18,2018_08,2018,8,False,False,False,0.0,0.0,,,19
748,01-20184113264415-0,27299555,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-27299555,B-3,TR-TRIFASICO,29,20,72,3,21,36,90,58,31,20,67,18,99,88,7,40,78,83,84,8,64,52,94,42,26,56,45,78,37,8,2018_08,2018,8,False,False,False,0.0,0.0,,,17
749,01-20184157171102-67,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,84,21,18,94,31,71,53,34,20,92,32,19,83,14,46,57,6,81,37,72,58,60,38,9,89,52,4,45,63,76,2018_08,2018,8,False,False,False,0.0,0.0,,,92
750,01-20184164197844-79,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,66,24,7,99,54,41,78,74,59,20,78,70,77,13,70,43,90,57,58,54,7,61,87,91,48,48,55,23,82,56,2018_08,2018,8,False,False,False,0.0,0.0,,,46
