ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
01-20184309176425-84,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,9854.89,21,0.0,0.0,0.0,2145.63,5645.28,0.0,0.0,611.97,0.0,591.77,0.0,0.0,0.0,1701.0,15111.0,0.0,0.0,49.0,0.0,0.0,16812.6,1701.19,15111.41,0.0,0.0,48.62,0.0,539.78,2018_10,2018,10,True,False,False,49.0,0.4,0.99,12.49,5.0
01-20184309107814-97,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,100008.37,25,0.0,0.0,0.0,26447.12,51366.41,0.0,0.0,10662.44,3199.61,224.57,0.0,0.0,0.0,20969.0,137499.0,0.0,0.0,847.0,127.0,0.0,158467.39,20968.7,137498.68,0.0,0.0,847.1,0.0,28058.88,2018_10,2018,10,True,True,False,720.0,-127.0,1.18,12.59,0.0
01-20184261946215-30,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,807.07,1,606.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184304636704-88,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,332.06,3,249.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184304631330-22,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,454.84,4,340.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.21,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184313093137 -7,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,59.58,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184296609033-10,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,396.16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.64,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184286212300-2,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,225.3,13,167.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184309434696 -97,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,66.17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,53.26,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,True,0.0,0.0,,,0.0
01-20184258077458-59,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,365.22,16,115.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184258077535-6,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,277.05,17,35.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184309551048 - 30,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,71.28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184316342120-5,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,77.97,22,66.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184257963894-80,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,1277.4,23,1070.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184267115753-48,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,3224.33,24,2877.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64,0.0,0.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184266886283-29,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,1444.7,1,1113.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184304636738-8,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,258.62,3,207.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184304631342-1,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,819.32,4,617.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.12,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184313093143-0,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,106.67,9,85.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184309142422-65,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,76040.36,11,0.0,0.0,0.0,16690.85,46176.83,0.0,1.21,5538.28,0.0,631.53,0.0,0.0,0.0,13233.0,123607.0,0.0,4.0,440.0,0.0,0.0,136840.51,13233.4,123607.1,0.0,3.84,305.66,0.0,32761.63,2018_10,2018,10,True,False,False,440.0,134.3,0.69,12.59,1690.84
01-20184286212294-1,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,2138.7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46,0.0,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184309158613-2,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,14334.51,14,0.0,0.0,0.0,3205.01,7734.77,78.62,545.03,1517.23,0.0,64.46,0.0,0.0,0.0,2541.0,20705.0,246.0,1708.0,121.0,0.0,0.0,23245.75,2541.11,20704.63,246.46,1708.35,120.54,0.0,11618.76,2018_10,2018,10,True,False,False,121.0,0.5,1.0,12.54,6.27
01-20184258077537-23,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,297.49,16,53.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184258077541-9,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,296.92,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184276186751-33,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,7873.68,20,0.0,0.0,0.0,1487.35,2953.62,0.0,0.0,2957.94,0.0,9.9,0.0,0.0,0.0,1179.0,7906.0,0.0,0.0,235.0,0.0,0.0,9085.61,1179.26,7906.34,0.0,0.0,74.78,0.0,688.24,2018_10,2018,10,True,False,False,235.0,160.2,0.32,12.59,2016.92
01-20184316342115-75,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,3951.03,22,3373.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.96,0.0,0.0,6335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6334.5,0.0,0.0,0.0,0.0,0.0,0.0,30.75,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184316266060-62,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,437.41,23,361.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_10,2018,10,False,False,False,0.0,0.0,,,0.0
01-20184309164583-28,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,5848.44,24,0.0,0.0,0.0,2559.77,1886.4,0.0,39.43,755.22,0.0,245.41,0.0,0.0,0.0,2030.0,5050.0,0.0,124.0,60.0,0.0,0.0,7079.13,2029.53,5049.6,0.0,123.6,42.36,0.0,23.1,2018_10,2018,10,True,False,False,60.0,17.6,0.71,12.59,221.58
01-20184020036942-48,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,508.25,2,393.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184068864009 - 90,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,1874.74,7,1585.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184084095226 -30,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,663.33,10,509.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184087486497 -80,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,1269.91,12,575.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184080069368-54,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,22635.37,5,0.0,0.0,0.0,5169.79,12071.8,91.65,500.51,2436.86,0.0,198.41,0.0,0.0,0.0,4178.0,36307.0,309.0,1690.0,180.0,0.0,0.0,40484.88,4177.72,36307.15,309.45,1689.69,119.23,0.0,18013.39,2018_07,2018,7,True,False,False,180.0,60.8,0.66,13.54,823.23
01-20184080069447 -29,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,2936.31,6,0.0,0.0,0.0,952.1,1152.95,0.0,0.0,406.14,0.0,198.41,0.0,0.0,0.0,769.0,3468.0,0.0,0.0,30.0,0.0,0.0,4237.06,769.4,3467.65,0.0,0.0,22.43,0.0,0.0,2018_07,2018,7,True,False,False,30.0,7.6,0.75,13.54,102.9
01-20184080069823-49,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,52422.49,8,0.0,0.0,0.0,12134.69,26800.48,19.08,390.22,8122.86,0.0,117.25,0.0,0.0,0.0,9806.0,80605.0,64.0,1317.0,600.0,0.0,0.0,90411.13,9806.07,80605.05,64.42,1317.37,275.85,0.0,38886.2,2018_07,2018,7,True,False,False,600.0,324.2,0.46,13.54,4389.67
01-20184038092108-34,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,1934.09,18,0.0,0.0,0.0,197.57,497.62,0.0,0.03,1015.36,0.0,134.88,0.0,0.0,0.0,160.0,1497.0,0.0,0.0,75.0,0.0,0.0,1656.38,159.68,1496.7,0.0,0.12,6.71,0.0,124.55,2018_07,2018,7,True,False,False,75.0,68.3,0.09,13.54,924.78
01-20184038092314-26,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,8222.83,19,0.0,0.0,0.0,1802.35,2661.25,0.0,0.0,2910.7,0.0,342.32,0.0,0.0,0.0,1456.0,8004.0,0.0,0.0,215.0,0.0,0.0,9460.49,1456.49,8004.0,0.0,0.0,32.27,0.0,0.0,2018_07,2018,7,True,False,False,215.0,182.7,0.15,13.54,2473.76
01-20184051543583-69,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,5080.22,22,0.0,0.0,0.0,468.14,1202.24,0.0,4.77,3181.45,0.0,9.9,0.0,0.0,0.0,378.0,3616.0,0.0,16.0,235.0,0.0,0.0,3994.2,378.31,3615.89,0.0,16.08,15.86,0.0,1.23,2018_07,2018,7,True,False,False,235.0,219.1,0.07,13.54,2966.61
01-20184080070160-50,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,9566.94,23,0.0,0.0,0.0,1988.58,4790.55,0.0,0.0,838.15,593.24,499.46,0.0,0.0,0.0,1607.0,14408.0,0.0,0.0,62.0,22.0,0.0,16015.03,1606.97,14408.05,0.0,0.0,61.91,0.0,785.8,2018_07,2018,7,True,True,False,40.0,-22.0,1.55,13.52,0.0
01-20184080069402-90,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,70824.15,27,0.0,0.0,0.0,18276.65,36006.8,0.0,9.71,9747.43,0.0,198.41,0.0,0.0,0.0,14769.0,108294.0,0.0,33.0,720.0,0.0,0.0,123063.36,14769.4,108293.95,0.0,32.83,378.62,0.0,19805.56,2018_07,2018,7,True,False,False,720.0,341.4,0.53,13.54,4622.56
01-20184033201118-7,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,784.71,1,594.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184076236473-38,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,239.04,3,190.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184076235031-74,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,404.58,4,300.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184084095224-4,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,55.62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,49.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184068741964-22,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,394.28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.64,14.76,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,True,0.0,0.0,,,0.0
01-20184055973163-64,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,263.53,13,199.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184080237684-29,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,487.73,14,393.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.5,0.0,0.0,0.0,0.0,0.0,0.0,102.5,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184029463941-0,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,485.75,16,248.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.75,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184029464066-66,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,269.67,17,53.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.75,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184038470579-6,21350656,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-21350656,B-3,TR-TRIFASICO,1331.08,20,1182.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
01-20184038470612-80,28034857,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-28034857,B-3,TR-TRIFASICO,658.84,21,576.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_07,2018,7,False,False,False,0.0,0.0,,,0.0
